TransactionID,CustomerID,ProductCategory,TransactionAmount,SalesChannel,PurchaseDate
10475,3021,Electronics,1735.8513418569416,Online,2023-07-10
10476,3923,Home Goods,4396.834022611036,Online,2023-10-14
10477,3132,Home Goods,3522.7249833266806,Online,2023-12-25
10478,5795,Electronics,754.7662594944586,Online,2023-12-16
10479,3628,Electronics,4325.161244264484,Online,2023-04-06
10480,5157,Apparel,4130.766656535838,Online,2023-08-22
10481,3685,Apparel,670.4637731442008,Online,2023-10-09
10482,5982,Apparel,3006.264263695913,Online,2023-08-26
10483,2565,Electronics,2938.894067612195,Online,2023-05-07
10484,3198,Electronics,1496.6786604706083,Online,2023-06-21
10485,1058,Apparel,1347.116642545353,Online,2023-02-16
10486,4918,Books,2055.5277165614793,Online,2023-07-25
10487,5779,Apparel,4597.241782689906,Online,2023-07-06
10488,5113,Groceries,4870.901528305103,Online,2023-12-08
10489,5945,Groceries,3241.9663453204894,Online,2023-05-05
10490,1523,Groceries,2310.8702410858077,Online,2023-06-01
10491,5458,Electronics,3132.707887499787,Online,2023-01-03
10492,4928,Apparel,2988.113349977083,Online,2023-09-27
10493,1452,Books,3749.134951258329,Online,2023-01-09
10494,1579,Electronics,1193.509017853605,Online,2023-12-01
10495,5299,Electronics,4107.758695200551,Online,2023-09-10
10496,3308,Electronics,4723.285767572248,Online,2023-03-04
10497,4490,Apparel,706.0991280859083,Online,2023-03-09
10498,4765,Books,343.01858912982084,Online,2023-09-14
10499,5188,Apparel,4960.3606142603385,Online,2023-07-04
10500,5505,Apparel,4209.797676959589,Online,2023-05-12
10501,4238,Books,1782.9818849215287,Online,2023-10-21
10502,3450,Groceries,3222.1874571826397,Online,2023-09-30
10503,2032,Apparel,779.3414686420148,Online,2023-10-07
10504,3557,Electronics,1883.2529954372194,Online,2023-07-02
10505,4809,Apparel,2181.6021369769687,Online,2023-02-25
10506,5123,Groceries,2960.442982967817,Online,2023-07-22
10507,5857,Apparel,3825.513329883102,Online,2023-11-13
10508,3032,Books,2356.657683290915,Online,2023-08-24
10509,3402,Groceries,4236.150727744263,Online,2023-08-25
10510,5391,Apparel,329.90744233813786,Online,2023-04-03
10511,4946,Groceries,4565.266705570204,Online,2023-10-24
10512,2749,Groceries,262.4261064496353,Online,2023-02-15
10513,1141,Electronics,1789.7962060661464,Online,2023-02-22
10514,1569,Apparel,1463.8826135909535,Online,2023-12-05
10515,3732,Groceries,3357.8043651031476,Online,2023-12-12
10516,1191,Electronics,2201.6442582885725,Online,2023-10-21
10517,3258,Apparel,2293.095102553023,Online,2023-09-09
10518,4314,Groceries,4934.11949330443,Online,2023-12-03
10519,2440,Electronics,3846.705876711017,Online,2023-04-11
10520,1739,Electronics,4134.00712601379,Online,2023-02-28
10521,3723,Electronics,764.0123464114721,Online,2023-02-11
10522,3354,Home Goods,3050.2923417193306,Online,2023-12-24
10523,4308,Home Goods,1878.0187807308066,Online,2023-05-24
10524,4535,Apparel,4384.784528458015,Online,2023-06-06
10525,5509,Electronics,2276.937622844511,Online,2023-01-30
10526,3180,Groceries,2790.0710921559194,Online,2023-12-02
10527,2936,Electronics,2507.344490217158,Online,2023-09-17
10528,2269,Apparel,4902.506996662063,Online,2023-04-26
10529,2177,Apparel,1370.3387247253368,Online,2023-07-30
10530,4519,Electronics,1515.4945774832943,Online,2023-02-21
10531,3182,Home Goods,129.32960824941964,Online,2023-05-17
10532,3782,Books,532.3690955918017,Online,2023-04-27
10533,4963,Groceries,4048.85110844365,Online,2023-08-12
10534,4909,Books,1525.9420286072611,Online,2023-07-11
10535,4073,Electronics,1156.9732617897373,Online,2023-11-25
10536,5671,Home Goods,2200.9289799778076,Online,2023-05-24
10537,2630,Home Goods,128.14402713054423,Online,2023-01-15
10538,1406,Apparel,3044.704377372416,Online,2023-02-14
10539,3222,Electronics,759.5792068709098,Online,2023-04-14
10540,1016,Electronics,4137.585067486019,Online,2023-03-02
10541,2830,Apparel,3552.512708187252,Online,2023-05-31
10542,4065,Groceries,4659.907583124501,Online,2023-04-11
10543,1701,Books,2790.8990107043546,Online,2023-02-14
10544,2256,Groceries,2397.0238471874086,Online,2023-05-25
10545,2271,Electronics,3901.05967178399,Online,2023-09-14
10546,2362,Groceries,534.8281856530072,Online,2023-03-06
10547,4043,Home Goods,3684.5357000521262,Online,2023-03-23
10548,4204,Home Goods,596.6168179173615,Online,2023-10-21
10549,4491,Electronics,748.1655528675731,Online,2023-02-20
10550,4602,Groceries,3022.360490419391,Online,2023-04-13
10551,4342,Books,1296.1574767988363,Online,2023-08-03
10552,3283,Apparel,4689.967830265829,Online,2023-03-14
10553,4888,Books,934.3359574107238,Online,2023-09-02
10554,1762,Home Goods,2603.1225546865257,Online,2023-06-02
10555,2411,Apparel,3742.931407218082,Online,2023-09-14
10556,5768,Electronics,2247.0286737260108,Online,2023-12-23
10557,1929,Groceries,1046.2901072798657,Online,2023-04-18
10558,2403,Groceries,4082.030653385796,Online,2023-02-01
10559,5862,Apparel,1493.5860642671078,Online,2023-08-14
10560,1256,Electronics,4119.724726123639,Online,2023-01-26
10561,1682,Home Goods,187.21830005382185,Online,2023-09-28
10562,1169,Electronics,103.50024770675836,Online,2023-06-16
10563,1389,Home Goods,3400.380989377623,Online,2023-07-25
10564,1590,Groceries,668.8186943568796,Online,2023-09-03
10565,4118,Apparel,3061.483439614266,Online,2023-04-28
10566,4801,Home Goods,611.7025826378226,Online,2023-08-19
10567,5618,Home Goods,2105.2668220461965,Online,2023-05-22
10568,2743,Apparel,1116.2118429511029,Online,2023-04-01
10569,1247,Books,3445.7287222107607,Online,2023-12-21
10570,4969,Home Goods,2402.947805907267,Online,2023-06-05
10571,2995,Books,3085.5095958826364,Online,2023-06-07
10572,2106,Books,2827.984849177253,Online,2023-11-11
10573,4399,Home Goods,3088.85872459658,Online,2023-05-25
10574,1651,Home Goods,1610.3183705907848,Online,2023-03-23
10575,2523,Apparel,3000.3707229545653,Online,2023-07-10
10576,2693,Home Goods,4186.304082025525,Online,2023-10-12
10577,3840,Electronics,2501.5375041253724,Online,2023-07-18
10578,5133,Home Goods,751.7225896321,Online,2023-01-18
10579,3427,Electronics,3161.6188839667125,Online,2023-01-28
10580,2121,Electronics,3660.949237999207,Online,2023-09-20
10581,3779,Electronics,1412.6124718302208,Online,2023-06-04
10582,1213,Groceries,4632.416552521315,Online,2023-09-01
10583,5631,Groceries,4396.63459742256,Online,2023-03-10
10584,5543,Electronics,2065.5687495749344,Online,2023-01-20
10585,4093,Apparel,1461.9733786136464,Online,2023-03-02
10586,2753,Apparel,4794.457984090182,Online,2023-11-04
10587,2491,Electronics,461.05067628046925,Online,2023-08-30
10588,3010,Electronics,1552.9292268752893,Online,2023-10-02
10589,1572,Books,2996.5210546139524,Online,2023-08-16
10590,3650,Apparel,984.8144813078476,Online,2023-08-01
10591,2015,Books,4662.179525627783,Online,2023-12-01
10592,4359,Electronics,3045.9224384732593,Online,2023-02-26
10593,4516,Books,3708.2149771093523,Online,2023-03-26
10594,4673,Apparel,776.7255995869862,Online,2023-07-04
10595,4892,Home Goods,1065.6429812368078,Online,2023-11-25
10596,3367,Electronics,3605.965198636602,Online,2023-08-11
10597,3557,Books,3831.7880768447703,Online,2023-09-16
10598,4281,Home Goods,402.722564829128,Online,2023-03-17
10599,2028,Electronics,3124.7698917199423,Online,2023-12-14
10600,4583,Groceries,1363.877647821955,Online,2023-06-19
10601,4543,Electronics,1419.7350337903742,Online,2023-12-20
10602,3154,Electronics,4115.1690814491,Online,2023-06-22
10603,5145,Home Goods,128.4105050815803,Online,2023-07-09
10604,3123,Electronics,1240.1067487502735,Online,2023-09-13
10605,2300,Books,3612.479192762891,Online,2023-12-24
10606,1828,Electronics,1247.6314501002919,Online,2023-10-24
10607,4453,Groceries,4479.558898186415,Online,2023-08-23
10608,1950,Books,565.3840751961739,Online,2023-05-17
10609,5864,Home Goods,4435.279334088111,Online,2023-10-23
10610,1222,Home Goods,3483.5535866127993,Online,2023-01-30
10611,4655,Apparel,339.13226645569256,Online,2023-07-15
10612,5667,Home Goods,2141.4452750073565,Online,2023-01-13
10613,2746,Electronics,3689.8781209144095,Online,2023-01-05
10614,2803,Home Goods,2467.793406121391,Online,2023-08-03
10615,3029,Home Goods,4929.526772081729,Online,2023-12-15
10616,2381,Electronics,3477.350530468343,Online,2023-01-30
10617,2214,Books,748.5053580831085,Online,2023-08-04
10618,1908,Apparel,4873.262736678325,Online,2023-07-09
10619,3643,Apparel,3658.0685182464053,Online,2023-02-06
10620,4124,Groceries,3742.533235092852,Online,2023-04-19
10621,1647,Groceries,2816.5530721435102,Online,2023-08-23
10622,1049,Books,1477.0883236108325,Online,2023-08-27
10623,4659,Electronics,2799.3644004668777,Online,2023-05-28
10624,4490,Electronics,1528.8017234425809,Online,2023-05-15
10625,1063,Groceries,2496.9117388270884,Online,2023-11-24
10626,2273,Groceries,381.3193530777504,Online,2023-11-11
10627,5862,Electronics,3987.719241848083,Online,2023-04-29
10628,5941,Electronics,1987.6288885449883,Online,2023-09-19
10629,1441,Electronics,2438.296538834747,Online,2023-01-18
10630,3231,Home Goods,1581.764307255998,Online,2023-04-11
10631,2849,Books,827.0601433082322,Online,2023-12-01
10632,1136,Electronics,4866.769129521209,Online,2023-04-26
10633,3310,Groceries,296.33322156571,Online,2023-05-21
10634,2650,Electronics,923.7365876316682,Online,2023-12-12
10635,5280,Apparel,535.4125558345845,Online,2023-12-19
10636,1818,Electronics,4377.426356095906,Online,2023-03-31
10637,1445,Electronics,331.31408172358215,Online,2023-08-08
10638,4993,Electronics,4166.336512543208,Online,2023-02-22
10639,1765,Electronics,3047.4583954307864,Online,2023-05-25
10640,1289,Home Goods,2503.0451135033127,Online,2023-04-18
10641,3260,Electronics,2359.335429104061,Online,2023-09-11
10642,2892,Electronics,4797.6687614542,Online,2023-03-26
10643,4690,Home Goods,4129.2472882817765,Online,2023-12-16
10644,2661,Books,894.7749189235716,Online,2023-07-19
10645,1748,Books,2399.2554394233634,Online,2023-08-08
10646,5883,Books,3853.714952897606,Online,2023-03-26
10647,5965,Apparel,3582.1520265671556,Online,2023-07-23
10648,1503,Electronics,118.13611969034042,Online,2023-06-19
10649,5796,Books,3187.904792401106,Online,2023-07-11
10650,5159,Apparel,4039.695540180199,Online,2023-08-24
10651,5681,Apparel,719.6008612732161,Online,2023-03-26
10652,2180,Home Goods,2119.1427996983675,Online,2023-10-01
10653,4640,Electronics,3601.17491029891,Online,2023-12-09
10654,5621,Home Goods,3947.7818035018636,Online,2023-12-23
10655,1149,Apparel,1281.462816151538,Online,2023-01-17
10656,1478,Groceries,250.57019409651255,Online,2023-11-25
10657,5012,Electronics,3776.4625704372506,Online,2023-08-26
10658,5995,Apparel,927.063639486067,Online,2023-06-22
10659,3551,Apparel,4119.284272060856,Online,2023-05-27
10660,1743,Electronics,2566.608432078189,Online,2023-07-18
10661,5018,Electronics,4493.5138589026665,Online,2023-02-10
10662,1592,Electronics,4182.578004898622,Online,2023-04-29
10663,2296,Home Goods,4490.608365380778,Online,2023-09-29
10664,1110,Books,4452.5997351992255,Online,2023-01-19
10665,4542,Home Goods,4470.778117035162,Online,2023-08-21
10666,5224,Electronics,1520.8528567320175,Online,2023-01-31
10667,4097,Books,2223.89193198031,Online,2023-08-22
10668,5726,Home Goods,1062.5639950444863,Online,2023-11-15
10669,3800,Apparel,3606.216314847825,Online,2023-03-03
10670,2839,Electronics,2633.9616377028938,Online,2023-04-25
10671,4493,Groceries,1552.4568355216722,Online,2023-06-26
10672,2436,Home Goods,4620.396514520072,Online,2023-06-07
10673,1598,Apparel,1799.644953484594,Online,2023-09-16
10674,5340,Books,3603.4451799630842,Online,2023-03-11
10675,1769,Home Goods,3482.973877086442,Online,2023-11-24
10676,2788,Home Goods,3346.5579739141535,Online,2023-06-09
10677,1053,Electronics,991.5283657395206,Online,2023-06-26
10678,1409,Electronics,4325.086047028566,Online,2023-12-13
10679,5925,Apparel,2588.5690871484944,Online,2023-03-21
10680,5974,Books,2424.7582898285164,Online,2023-10-16
10681,5488,Books,229.3344218878838,Online,2023-08-25
10682,4597,Groceries,1763.959280572271,Online,2023-10-07
10683,3107,Apparel,1587.7130649592216,Online,2023-08-03
10684,5051,Books,281.2531276352421,Online,2023-12-28
10685,5503,Electronics,4913.483751933628,Online,2023-12-19
10686,1483,Apparel,2471.361820392454,Online,2023-06-19
10687,4851,Home Goods,3061.650728326401,Online,2023-12-02
10688,1168,Home Goods,899.0152888262406,Online,2023-12-02
10689,4356,Groceries,1483.956330947388,Online,2023-02-09
10690,2060,Groceries,2186.7015106548756,Online,2023-08-22
10691,2016,Electronics,335.8429128811322,Online,2023-08-07
10692,2447,Apparel,1597.8870068623473,Online,2023-11-06
10693,1911,Electronics,170.84028661275352,Online,2023-07-21
10694,1531,Apparel,3254.981143834143,Online,2023-02-01
10695,1456,Groceries,3739.2488367209007,Online,2023-06-13
10696,1649,Books,718.1026286828795,Online,2023-07-11
10697,1690,Electronics,2400.835747860883,Online,2023-05-10
10698,4450,Home Goods,1987.769211552354,Online,2023-07-23
10699,4666,Electronics,4654.646477016704,Online,2023-10-12
10700,1147,Home Goods,1871.9829787391034,Online,2023-05-15
10701,5294,Apparel,4295.00796759852,Online,2023-01-09
10702,4628,Apparel,3954.1721199620138,Online,2023-06-21
10703,5090,Home Goods,304.04439324154635,Online,2023-04-05
10704,5710,Electronics,1496.9688916803918,Online,2023-01-09
10705,4155,Electronics,3436.0691313829147,Online,2023-03-21
10706,3034,Books,457.5908072207158,Online,2023-05-23
10707,4280,Home Goods,4340.703089491991,Online,2023-09-21
10708,4557,Electronics,4338.513924675181,Online,2023-08-16
10709,1088,Electronics,3297.611080849013,Online,2023-10-10
10710,3287,Home Goods,4045.473627221254,Online,2023-02-22
10711,2028,Books,4177.928592756867,Online,2023-06-03
10712,4038,Apparel,1568.4110292240844,Online,2023-12-06
10713,1357,Electronics,1680.6650997375136,Online,2023-02-07
10714,1792,Electronics,3649.3671083528357,Online,2023-09-01
10715,5278,Electronics,3691.9896924437,Online,2023-11-16
10716,5265,Home Goods,4779.7918209784675,Online,2023-03-17
10717,2705,Home Goods,4687.947187560197,Online,2023-12-25
10718,3177,Books,3419.2936632559345,Online,2023-06-18
10719,4883,Books,3804.4356737702697,Online,2023-10-26
10720,3716,Electronics,3618.6091945923254,Online,2023-07-07
10721,2394,Groceries,3750.154397890931,Online,2023-05-04
10722,2816,Apparel,2280.06914778597,Online,2023-12-08
10723,2133,Electronics,673.1540233330998,Online,2023-04-21
10724,5726,Electronics,1835.5525403591353,Online,2023-01-26
10725,5954,Electronics,3120.606846299935,Online,2023-11-17
10726,4425,Home Goods,2099.311841236631,Online,2023-09-02
10727,4775,Home Goods,526.4172506933976,Online,2023-07-06
10728,1065,Apparel,3802.283479852939,Online,2023-08-03
10729,4408,Electronics,572.2540238090469,Online,2023-07-05
10730,2295,Home Goods,1121.9215622597535,Online,2023-05-15
10731,5081,Electronics,1074.4022813876081,Online,2023-07-02
10732,3746,Books,3922.499620115631,Online,2023-10-27
10733,3728,Home Goods,317.4977127158961,Online,2023-03-02
10734,5454,Apparel,1051.4493913383017,Online,2023-11-12
10735,4166,Electronics,3272.2857140318883,Online,2023-08-16
10736,3098,Books,385.5380913422415,Online,2023-06-22
10737,1051,Home Goods,2903.640355747246,Online,2023-10-23
10738,1899,Apparel,4839.747104468491,Online,2023-08-21
10739,3610,Electronics,2045.9162647959204,Online,2023-01-26
10740,1128,Home Goods,4318.677241470058,Online,2023-08-10
10741,1558,Apparel,1441.405745804627,Online,2023-03-19
10742,3093,Groceries,1955.0770495024735,Online,2023-02-02
10743,1520,Apparel,2829.684449822332,Online,2023-12-03
10744,4533,Home Goods,3088.3889718139453,Online,2023-02-24
10745,4759,Groceries,1041.959526104613,Online,2023-10-29
10746,5224,Electronics,4942.6677133783,Online,2023-04-18
10747,4362,Groceries,1206.1933983630117,Online,2023-07-27
10748,4231,Apparel,3569.015010517941,Online,2023-11-11
10749,2823,Electronics,568.4213136991159,Online,2023-03-31
10750,1135,Groceries,2746.713906957574,Online,2023-02-13
10751,4644,Apparel,1621.8917690243572,Online,2023-05-23
10752,5786,Books,277.46881224580613,Online,2023-12-20
10753,4241,Electronics,3409.515389415631,Online,2023-02-28
10754,4338,Electronics,2356.6130915550357,Online,2023-03-23
10755,1614,Groceries,2896.139376750312,Online,2023-01-14
10756,2226,Apparel,725.3083549908562,Online,2023-04-08
10757,3383,Books,3609.7550727369276,Online,2023-07-17
10758,5364,Electronics,2034.844751687479,Online,2023-11-15
10759,1918,Electronics,3356.1189091519136,Online,2023-06-23
10760,5214,Apparel,2084.1144038532207,Online,2023-11-10
10761,3607,Home Goods,828.3900051501695,Online,2023-10-18
10762,2801,Apparel,782.589736742895,Online,2023-01-03
10763,3574,Electronics,1381.110875972369,Online,2023-09-25
10764,5928,Home Goods,4123.515294706725,Online,2023-09-07
10765,1600,Apparel,1780.705458962857,Online,2023-12-26
10766,1505,Electronics,3630.1316277302244,Online,2023-12-13
10767,5797,Groceries,664.8403716668797,Online,2023-11-26
10768,2191,Books,4287.238146217733,Online,2023-12-26
10769,1203,Apparel,4744.748983120747,Online,2023-07-12
10770,2906,Books,2183.0434049051423,Online,2023-04-19
10771,1715,Electronics,4505.278580850845,Online,2023-08-27
10772,5300,Electronics,499.2298968577337,Online,2023-08-16
10773,2389,Electronics,517.8675215533606,Online,2023-04-18
10774,2725,Home Goods,1105.500179053283,Online,2023-04-19
10775,1382,Home Goods,2079.847302701899,Online,2023-11-05
10776,5937,Electronics,1724.1602902819377,Online,2023-10-31
10777,5561,Books,4356.268915317378,Online,2023-09-18
10778,2137,Apparel,995.6402835711818,Online,2023-02-07
10779,4271,Groceries,2044.937848127801,Online,2023-11-27
10780,5445,Groceries,779.0167956574952,Online,2023-07-17
10781,3771,Groceries,4104.845908613512,Online,2023-03-08
10782,4992,Books,3360.968696706846,Online,2023-01-24
10783,1685,Groceries,3991.4814885785468,Online,2023-03-14
10784,1743,Electronics,2206.5851781579177,Online,2023-03-17
10785,3690,Apparel,2648.8048914042442,Online,2023-07-19
10786,5198,Home Goods,4305.011677321014,Online,2023-11-07
10787,4765,Apparel,2177.190031181071,Online,2023-12-06
10788,2216,Home Goods,3106.139334825573,Online,2023-02-24
10789,5397,Electronics,4539.116296938522,Online,2023-03-31
10790,1114,Home Goods,3528.1419020887556,Online,2023-04-12
10791,3628,Electronics,3819.482120047618,Online,2023-06-25
10792,1717,Groceries,3466.206131941755,Online,2023-10-14
10793,3470,Home Goods,1665.6255829153688,Online,2023-01-10
10794,3027,Apparel,3199.4685095428335,Online,2023-02-11
10795,5118,Apparel,3874.350929791366,Online,2023-09-28
10796,5392,Groceries,1279.081864930559,Online,2023-05-25
10797,2589,Groceries,2662.593204728897,Online,2023-06-13
10798,3642,Apparel,4752.211139893708,Online,2023-12-01
10799,3092,Books,2566.7148930995,Online,2023-01-26
10800,2677,Books,2300.6006603423216,Online,2023-06-07
10801,4178,Apparel,4433.442565104426,Online,2023-10-22
10802,2588,Electronics,2483.797361635139,Online,2023-04-11
10803,3146,Books,2358.5575351107664,Online,2023-09-12
10804,4966,Home Goods,416.610865382542,Online,2023-04-20
10805,4773,Electronics,4363.900200008474,Online,2023-06-28
10806,3246,Home Goods,1832.6175144959514,Online,2023-06-24
10807,5087,Electronics,1170.4140509976014,Online,2023-11-10
10808,3291,Apparel,2218.678481558165,Online,2023-05-29
10809,5154,Electronics,686.4289533516451,Online,2023-07-05
10810,4514,Books,1300.8835607486596,Online,2023-01-26
10811,2673,Home Goods,3628.193285956415,Online,2023-01-21
10812,5257,Apparel,3360.112162828763,Online,2023-01-17
10813,3932,Apparel,4267.031136638915,Online,2023-07-19
10814,2472,Electronics,4902.000809104045,Online,2023-07-23
10815,4875,Groceries,2670.7040081185437,Online,2023-07-10
10816,3633,Groceries,3240.3184080561846,Online,2023-09-14
10817,1785,Electronics,1617.9868056495498,Online,2023-01-16
10818,3611,Groceries,1165.6215755447793,Online,2023-03-04
10819,3824,Electronics,2574.5099726932353,Online,2023-07-06
10820,4763,Electronics,2842.9947884712437,Online,2023-10-05
10821,3719,Apparel,4696.04654410493,Online,2023-03-26
10822,3836,Home Goods,1825.3840772125072,Online,2023-09-27
10823,4014,Apparel,1554.7226915105482,Online,2023-04-28
10824,3414,Groceries,1010.5922060015257,Online,2023-06-10
10825,3827,Home Goods,2896.808860002263,Online,2023-08-22
10826,3631,Groceries,2712.1760963708102,Online,2023-08-17
10827,3997,Home Goods,1709.1643400956118,Online,2023-11-16
10828,4064,Home Goods,4190.102610622649,Online,2023-01-06
10829,3344,Electronics,1832.4874569738167,Online,2023-07-09
10830,5120,Books,448.6017758947845,Online,2023-10-05
10831,1089,Groceries,4497.72673063275,Online,2023-03-17
10832,5169,Electronics,611.0360229028315,Online,2023-06-28
10833,3538,Electronics,4424.879982696061,Online,2023-09-09
10834,4213,Electronics,3170.960258983747,Online,2023-01-16
10835,5664,Books,1628.741382689007,Online,2023-11-08
10836,1445,Apparel,2062.1215362254275,Online,2023-12-07
10837,5881,Groceries,4133.092573436369,Online,2023-06-13
10838,5122,Books,2252.6722578606223,Online,2023-07-23
10839,2459,Groceries,4565.472455462208,Online,2023-01-19
10840,3843,Apparel,4579.520600841418,Online,2023-05-12
10841,1467,Electronics,1715.7916263871025,Online,2023-10-01
10842,5015,Groceries,4042.5793558568403,Online,2023-10-02
10843,1942,Home Goods,2640.612056619963,Online,2023-04-03
10844,4550,Groceries,2021.7792139684743,Online,2023-08-30
10845,4390,Groceries,2011.2009552750812,Online,2023-01-26
10846,5966,Books,873.9397039564512,Online,2023-08-27
10847,3033,Apparel,1167.793958092761,Online,2023-04-17
10848,4308,Electronics,1620.169121615176,Online,2023-02-09
10849,4071,Groceries,4334.7240145151545,Online,2023-12-16
10850,5561,Apparel,4153.232763338592,Online,2023-08-29
10851,4582,Electronics,4701.145655846312,Online,2023-11-25
10852,2708,Home Goods,4390.223058079303,Online,2023-08-12
10853,3656,Groceries,1389.3287298718642,Online,2023-07-28
10854,1345,Electronics,2740.401429810272,Online,2023-10-23
10855,1735,Apparel,532.4154638248342,Online,2023-02-06
10856,3330,Electronics,627.4578553368062,Online,2023-03-09
10857,1790,Books,3439.331252377376,Online,2023-10-16
10858,3175,Apparel,4000.770783409158,Online,2023-05-14
10859,2656,Home Goods,3797.9741111472254,Online,2023-11-07
10860,3878,Electronics,3582.641349518472,Online,2023-10-26
10861,5227,Electronics,3392.442419071948,Online,2023-01-11
10862,2626,Apparel,865.6790039762133,Online,2023-04-06
10863,2575,Electronics,3812.578465536304,Online,2023-06-21
10864,3073,Groceries,3417.902959190789,Online,2023-10-16
10865,1548,Home Goods,4394.222428120765,Online,2023-01-01
10866,4057,Books,3987.326255382682,Online,2023-08-30
10867,5425,Electronics,2313.9947395200406,Online,2023-08-31
10868,3137,Apparel,3970.8835034288663,Online,2023-01-13
10869,1347,Apparel,2009.9819722291159,Online,2023-12-14
10870,4330,Groceries,301.9522066379933,Online,2023-03-12
10871,1367,Books,4999.370591397008,Online,2023-06-28
10872,4792,Electronics,4411.980412832982,Online,2023-07-28
10873,2085,Apparel,3135.83576970769,Online,2023-02-12
10874,4508,Home Goods,1667.6598418568203,Online,2023-11-21
10875,4767,Apparel,1738.6875866007229,Online,2023-07-23
10876,3027,Books,2870.5201167239834,Online,2023-03-08
10877,3926,Electronics,2843.4441462711593,Online,2023-01-24
10878,1777,Apparel,4605.355027641321,Online,2023-10-17
10879,1244,Books,2128.437891241433,Online,2023-12-08
10880,1912,Groceries,407.76967508087995,Online,2023-11-27
10881,4052,Apparel,3069.015059045571,Online,2023-04-09
10882,2218,Home Goods,233.46832966980864,Online,2023-12-04
10883,5705,Electronics,1621.4008865799565,Online,2023-05-12
10884,4243,Groceries,4400.662566071207,Online,2023-08-04
10885,5791,Books,3204.378763897738,Online,2023-06-27
10886,4968,Electronics,4216.006975277243,Online,2023-04-08
10887,4655,Home Goods,4690.825647325991,Online,2023-11-26
10888,4988,Apparel,2201.2738181721015,Online,2023-05-14
10889,3842,Apparel,2808.2288016274006,Online,2023-09-22
10890,2904,Apparel,280.5784205208742,Online,2023-02-27
10891,1924,Apparel,2176.5345506326294,Online,2023-11-14
10892,1547,Groceries,588.8447816797059,Online,2023-08-28
10893,5235,Electronics,3680.3414637544797,Online,2023-01-31
10894,4689,Apparel,3525.004657177086,Online,2023-12-27
10895,2449,Electronics,4691.8444690120405,Online,2023-09-27
10896,2793,Home Goods,4902.890055512661,Online,2023-11-23
10897,5995,Home Goods,3665.5607440966724,Online,2023-10-11
10898,2288,Home Goods,4810.872187603236,Online,2023-10-21
10899,5895,Home Goods,4545.557066114734,Online,2023-10-01
10900,4718,Apparel,3367.0842257846584,Online,2023-01-24
10901,3743,Home Goods,4421.356748186776,Online,2023-09-07
10902,1835,Home Goods,3701.3119287123427,Online,2023-12-31
10903,3412,Electronics,3897.172491618257,Online,2023-08-26
10904,4630,Electronics,2961.105584888337,Online,2023-10-06
10905,3758,Electronics,2115.6296252799266,Online,2023-03-09
10906,2171,Books,561.2291238015505,Online,2023-09-04
10907,1820,Electronics,3111.621964400395,Online,2023-07-19
10908,2085,Apparel,2162.5373283969143,Online,2023-07-08
10909,5909,Electronics,716.7821075877937,Online,2023-12-03
10910,3360,Electronics,603.8112442744767,Online,2023-07-14
10911,1924,Apparel,2338.0563296503046,Online,2023-01-27
10912,1938,Apparel,678.8000833661217,Online,2023-03-24
10913,5759,Books,947.5857154417397,Online,2023-07-19
10914,4403,Groceries,4468.275786338417,Online,2023-12-04
10915,2695,Home Goods,1888.8077616735472,Online,2023-08-21
10916,4655,Books,3478.3318087397824,Online,2023-11-02
10917,5565,Home Goods,654.5932747243146,Online,2023-08-04
10918,5995,Electronics,4424.314768298821,Online,2023-06-16
10919,1616,Groceries,4913.6554787340065,Online,2023-08-03
10920,1629,Home Goods,2384.043883414443,Online,2023-09-22
10921,3444,Apparel,584.1974225839604,Online,2023-02-23
10922,1220,Groceries,4979.570328109658,Online,2023-03-11
10923,1904,Electronics,665.1107541058719,Online,2023-10-04
10924,5538,Electronics,1823.739450419916,Online,2023-09-26
10925,3602,Home Goods,1358.8767278707166,Online,2023-07-27
10926,1383,Electronics,3049.1373036781256,Online,2023-07-03
10927,1870,Home Goods,3386.1626996230593,Online,2023-12-04
10928,3870,Apparel,1526.408522703785,Online,2023-10-30
10929,5758,Apparel,2794.878007999947,Online,2023-07-16
10930,2352,Home Goods,3851.9073996455627,Online,2023-05-20
10931,4964,Electronics,3498.6823115686557,Online,2023-09-19
10932,5807,Home Goods,578.5580629120208,Online,2023-12-08
10933,3125,Apparel,4817.916022842486,Online,2023-04-18
10934,2599,Books,1059.2121613135773,Online,2023-01-01
10935,3630,Electronics,1713.6229561781802,Online,2023-02-05
10936,3116,Home Goods,3543.2815226420757,Online,2023-07-29
10937,5497,Groceries,2758.89827974141,Online,2023-12-30
10938,1533,Books,2606.606010574959,Online,2023-12-15
10939,1689,Home Goods,715.3087626468043,Online,2023-04-19
10940,4278,Books,3696.388725731242,Online,2023-02-12
10941,5479,Apparel,2671.6811627967186,Online,2023-02-14
10942,2559,Books,3819.34445022269,Online,2023-04-29
10943,1876,Groceries,3904.81699851239,Online,2023-11-04
10944,1594,Apparel,3525.613540997676,Online,2023-12-29
10945,4056,Groceries,2363.7501876381343,Online,2023-06-18
10946,4742,Groceries,1278.9143739659291,Online,2023-01-26
10947,3037,Electronics,896.2774949351422,Online,2023-03-25
10948,2362,Home Goods,2137.29598416904,Online,2023-05-20
10949,1345,Groceries,914.6723408871239,Online,2023-04-19
10950,5473,Apparel,1101.0979003588986,Online,2023-06-19
